# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
1457.69625 0.394460 17.149878 1.287667 -0.109089 -0.173187 0.967665 0.147414 0.0000024847 0.0000053516 -0.0000132051 0.0000129027 -0.0000313606 0.0000779892 0.0121819356 -0.0009200690 -0.0002355335 0.0030415792 0.0002125376 0.0016962266
1457.72936 0.276066 17.304554 1.312100 -0.112070 -0.180365 0.968456 0.130388 0.0000027890 0.0000058774 -0.0000139786 0.0000137029 -0.0000321197 0.0000769440 0.0124328323 -0.0008005166 -0.0002346240 0.0029884904 0.0002047573 0.0016981895
1457.76253 0.174531 17.422135 1.329033 -0.115368 -0.184498 0.969369 0.113902 0.0000031691 0.0000063836 -0.0000149159 0.0000140759 -0.0000324175 0.0000762637 0.0127412829 -0.0006726557 -0.0002373312 0.0029708965 0.0002008817 0.0016975369
1457.79570 0.069630 17.550246 1.338718 -0.117566 -0.185694 0.970639 0.097757 0.0000035224 0.0000067487 -0.0000157614 0.0000140435 -0.0000323151 0.0000759549 0.0129626124 -0.0005451067 -0.0002407510 0.0029218298 0.0002022557 0.0016942147
1457.82894 -0.030843 17.637074 1.350140 -0.118879 -0.185850 0.971967 0.081291 0.0000038574 0.0000070265 -0.0000165416 0.0000138202 -0.0000320369 0.0000758800 0.0132061909 -0.0003996422 -0.0002383396 0.0028663310 0.0001902801 0.0016913829
1457.86221 -0.138204 17.739690 1.361856 -0.120034 -0.185363 0.973150 0.064899 0.0000041893 0.0000072616 -0.0000172846 0.0000135304 -0.0000316922 0.0000758766 0.0133673086 -0.0002684707 -0.0002341934 0.0028249950 0.0001801346 0.0016914985
1457.89528 -0.262888 17.849151 1.371045 -0.121394 -0.182653 0.974450 0.048467 0.0000045605 0.0000074233 -0.0000181111 0.0000129417 -0.0000310394 0.0000761576 0.0135703592 -0.0001400323 -0.0002349619 0.0028046597 0.0001764286 0.0016920313
1457.92850 -0.383570 17.957828 1.379778 -0.122496 -0.178480 0.975756 0.032251 0.0000049252 0.0000074900 -0.0000189208 0.0000121692 -0.0000301784 0.0000766554 0.0137921344 0.0000171457 -0.0002338301 0.0027843077 0.0001699704 0.0016943414
1457.96163 -0.508072 18.069108 1.388738 -0.123893 -0.170405 0.977407 0.016973 0.0000053113 0.0000073822 -0.0000198032 0.0000109494 -0.0000287635 0.0000775694 0.0140077877 0.0001822173 -0.0002325581 0.0027344526 0.0001586673 0.0016930195
1458.02807 -0.758547 18.254580 1.400795 0.126949 0.139249 -0.982015 0.011840 0.0000060634 0.0000063555 -0.0000216601 0.0000071538 -0.0000235793 0.0000807848 0.0144022187 0.0005108591 -0.0002315342 0.0026844275 0.0001496552 0.0016975688
1458.06120 -0.879814 18.324157 1.405057 0.128198 0.122426 -0.983812 0.026278 0.0000063559 0.0000056397 -0.0000224088 0.0000054213 -0.0000205927 0.0000822353 0.0145684009 0.0007605223 -0.0002219803 0.0025312303 0.0001292101 0.0016926569
1458.09437 -0.999839 18.394390 1.410325 0.129035 0.109488 -0.984710 0.041328 0.0000065832 0.0000050343 -0.0000229697 0.0000042219 -0.0000181643 0.0000833100 0.0147143020 0.0009196112 -0.0002221655 0.0025322206 0.0001267000 0.0016952331
1458.12758 -1.128649 18.463890 1.414300 0.129717 0.101863 -0.984642 0.057247 0.0000067838 0.0000046391 -0.0000234128 0.0000035189 -0.0000165365 0.0000839061 0.0148646013 0.0010763107 -0.0002221146 0.0025318370 0.0001217405 0.0016973600
1458.16071 -1.241864 18.503162 1.418320 0.130863 0.098993 -0.983713 0.073382 0.0000070404 0.0000044687 -0.0000238936 0.0000031688 -0.0000156422 0.0000840954 0.0150118852 0.0012460272 -0.0002226359 0.0025422416 0.0001212484 0.0016963088
1458.19394 -1.371545 18.569316 1.427990 0.131906 0.099217 -0.982187 0.089813 0.0000072900 0.0000044415 -0.0000243190 0.0000030317 -0.0000152658 0.0000840366 0.0150863245 0.0013976729 -0.0002219184 0.0025193009 0.0001145469 0.0016960342
1458.22714 -1.505513 18.617151 1.442380 0.133186 0.101888 -0.979965 0.107468 0.0000076104 0.0000045337 -0.0000248236 0.0000030227 -0.0000152162 0.0000837495 0.0152139683 0.0015811361 -0.0002186716 0.0024984713 0.0001103633 0.0016946778
1458.26034 -1.635829 18.657230 1.449110 0.133925 0.107301 -0.977054 0.126161 0.0000079274 0.0000047605 -0.0000252868 0.0000031818 -0.0000156069 0.0000833249 0.0153016663 0.0017657115 -0.0002190014 0.0025035479 0.0001121631 0.0016947970
1458.29344 -1.773231 18.716464 1.465907 0.133884 0.116366 -0.973341 0.145403 0.0000082321 0.0000051744 -0.0000256789 0.0000035822 -0.0000165748 0.0000826641 0.0153828962 0.0019319416 -0.0002177388 0.0025088761 0.0001116612 0.0016917897
1458.32662 -1.910115 18.763730 1.481617 0.132345 0.128467 -0.968712 0.166066 0.0000084875 0.0000057358 -0.0000259452 0.0000042190 -0.0000179937 0.0000817869 0.0155060519 0.0021081601 -0.0002185472 0.0025354184 0.0001126525 0.0016889124
1458.35997 -2.052533 18.823624 1.491238 0.130039 0.142029 -0.963408 0.186447 0.0000087386 0.0000063975 -0.0000261732 0.0000050443 -0.0000196546 0.0000807873 0.0156066170 0.0022842047 -0.0002182438 0.0025767190 0.0001138880 0.0016885096
1458.39301 -2.185246 18.858668 1.500465 0.127941 0.155195 -0.957798 0.205350 0.0000090522 0.0000070727 -0.0000264648 0.0000059034 -0.0000211945 0.0000796699 0.0157368504 0.0024637510 -0.0002182156 0.0026238721 0.0001141460 0.0016882616
1458.42619 -2.324374 18.894047 1.507539 0.125806 0.167068 -0.951954 0.223706 0.0000093716 0.0000077003 -0.0000267553 0.0000067194 -0.0000225179 0.0000785946 0.0158116859 0.0026235355 -0.0002190191 0.0026782511 0.0001137941 0.0016886892
1458.49260 -2.607927 18.970514 1.523127 0.125866 0.181890 -0.940010 0.259722 0.0000103924 0.0000085806 -0.0000279200 0.0000074792 -0.0000235599 0.0000769993 0.0159663427 0.0029651069 -0.0002196585 0.0028073417 0.0001138910 0.0016909597
1458.52579 -2.749698 18.992662 1.529705 0.126120 0.185255 -0.933610 0.279549 0.0000109013 0.0000087539 -0.0000285430 0.0000074153 -0.0000233999 0.0000766334 0.0160467496 0.0031508087 -0.0002196525 0.0028835779 0.0001145914 0.0016913748
1458.59227 -3.026551 19.025341 1.538823 0.125151 0.190230 -0.918866 0.322236 0.0000117901 0.0000089033 -0.0000296356 0.0000070913 -0.0000228089 0.0000762555 0.0161310468 0.0034935917 -0.0002204111 0.0030455580 0.0001154120 0.0016926588
1458.62530 -3.167371 19.039375 1.541182 0.123989 0.192675 -0.910431 0.344411 0.0000121896 0.0000089431 -0.0000301186 0.0000069210 -0.0000225045 0.0000761253 0.0161541542 0.0036585740 -0.0002211253 0.0031327396 0.0001156978 0.0016934752
1458.65849 -3.297121 19.043015 1.540538 0.122269 0.196039 -0.901136 0.366842 0.0000125852 0.0000090296 -0.0000305711 0.0000068322 -0.0000223249 0.0000759222 0.0161831323 0.0038273828 -0.0002220305 0.0032297103 0.0001155251 0.0016950313
1458.69169 -3.432709 19.043246 1.538289 0.121766 0.198489 -0.891468 0.388664 0.0000130916 0.0000090659 -0.0000311507 0.0000066232 -0.0000219401 0.0000757262 0.0161900522 0.0039766305 -0.0002224913 0.0033198109 0.0001153331 0.0016972106
1458.72486 -3.566190 19.039606 1.535715 0.121660 0.200535 -0.881540 0.409722 0.0000136259 0.0000090656 -0.0000317555 0.0000063676 -0.0000214727 0.0000755572 0.0161864327 0.0041332648 -0.0002232612 0.0034197794 0.0001151248 0.0016990274
1458.75808 -3.701342 19.030378 1.531714 0.121644 0.201947 -0.871461 0.430089 0.0000141340 0.0000090041 -0.0000323324 0.0000060633 -0.0000209204 0.0000754624 0.0161741794 0.0042866783 -0.0002236192 0.0035201445 0.0001146808 0.0017011696
1458.82442 -3.957762 18.995813 1.523746 0.119492 0.201390 -0.850426 0.471105 0.0000146495 0.0000085208 -0.0000330110 0.0000052660 -0.0000194858 0.0000758097 0.0161001993 0.0045823391 -0.0002237903 0.0037166025 0.0001146646 0.0017049395
1458.89085 -4.215891 18.939695 1.515981 0.114908 0.199368 -0.826155 0.514312 0.0000147965 0.0000078795 -0.0000333589 0.0000044911 -0.0000180197 0.0000766108 0.0159806892 0.0048526659 -0.0002246147 0.0039237437 0.0001139577 0.0017079803
1458.95716 -4.464969 18.869048 1.503625 0.105191 0.201071 -0.798343 0.557811 0.0000146105 0.0000075683 -0.0000332910 0.0000042095 -0.0000174914 0.0000772567 0.0158095857 0.0051154451 -0.0002253846 0.0041436833 0.0001129322 0.0017116085
1459.05664 -4.813110 18.719538 1.495045 0.080210 0.214344 -0.752120 0.618012 0.0000141421 0.0000081591 -0.0000327404 0.0000050020 -0.0000191579 0.0000772059 0.0154946131 0.0054749540 -0.0002295342 0.0044885559 0.0001107024 0.0017123337
1459.08990 -4.923811 18.665428 1.490192 0.072745 0.218837 -0.736492 0.635923 0.0000141350 0.0000084268 -0.0000326889 0.0000053201 -0.0000197633 0.0000769849 0.0153415222 0.0055530552 -0.0002297360 0.0045796540 0.0001092722 0.0017106944
1459.12312 -5.040003 18.609642 1.478654 0.065989 0.222817 -0.721150 0.652641 0.0000141860 0.0000086555 -0.0000327077 0.0000055786 -0.0000202359 0.0000767842 0.0152149338 0.0056486216 -0.0002293184 0.0046867136 0.0001081307 0.0017114909
1459.15628 -5.152685 18.545987 1.464658 0.059015 0.226541 -0.706307 0.668077 0.0000141940 0.0000088802 -0.0000326785 0.0000058546 -0.0000207285 0.0000765968 0.0150855166 0.0057470725 -0.0002288594 0.0048014647 0.0001071942 0.0017132765
1459.18942 -5.260076 18.480292 1.451023 0.051352 0.230297 -0.692075 0.682171 0.0000141494 0.0000091498 -0.0000325822 0.0000062194 -0.0000213628 0.0000763895 0.0149381984 0.0058366390 -0.0002284753 0.0049170026 0.0001062779 0.0017148801
1459.25576 -5.465833 18.335524 1.432837 0.037756 0.237123 -0.665917 0.706329 0.0000141305 0.0000096483 -0.0000324424 0.0000068928 -0.0000224499 0.0000757984 0.0146105133 0.0059853763 -0.0002300531 0.0051285473 0.0001026759 0.0017130316
1459.28908 -5.562800 18.258443 1.417401 0.032114 0.239894 -0.653936 0.716790 0.0000141901 0.0000098734 -0.0000324655 0.0000071741 -0.0000228836 0.0000755515 0.0144358588 0.0060511755 -0.0002301617 0.0052323069 0.0001015841 0.0017140739
1459.32216 -5.652972 18.180945 1.409453 0.026275 0.242627 -0.642154 0.726691 0.0000142201 0.0000100967 -0.0000324493 0.0000074728 -0.0000233361 0.0000753004 0.0142598427 0.0061077504 -0.0002319055 0.0053327917 0.0000973845 0.0017092409
1459.35538 -5.743532 18.105914 1.389545 0.020713 0.244663 -0.630620 0.736227 0.0000142057 0.0000102778 -0.0000323930 0.0000077395 -0.0000237289 0.0000750754 0.0140836912 0.0061560545 -0.0002316167 0.0054199246 0.0000960882 0.0017099709
1459.38855 -5.828931 18.018450 1.372434 0.015903 0.246168 -0.619166 0.745508 0.0000142276 0.0000103922 -0.0000323980 0.0000078931 -0.0000239554 0.0000749661 0.0139168648 0.0062047572 -0.0002313153 0.0055156471 0.0000946745 0.0017103950
1459.42172 -5.911555 17.929914 1.351111 0.011401 0.248024 -0.608134 0.754007 0.0000143194 0.0000105625 -0.0000324663 0.0000080916 -0.0000242343 0.0000747761 0.0137220508 0.0062416185 -0.0002305446 0.0056090632 0.0000930314 0.0017112766
1459.45501 -6.010321 17.846125 1.332197 0.006912 0.248992 -0.597725 0.762024 0.0000142929 0.0000106791 -0.0000324314 0.0000082741 -0.0000245015 0.0000746773 0.0135143336 0.0062748824 -0.0002299287 0.0056982320 0.0000909629 0.0017117626
1459.48807 -6.085953 17.750009 1.308472 0.001818 0.250408 -0.586970 0.769908 0.0000142981 0.0000108032 -0.0000324049 0.0000084555 -0.0000247508 0.0000745069 0.0133280407 0.0063216746 -0.0002306163 0.0058043830 0.0000880245 0.0017102180
1459.52133 -6.166302 17.651945 1.284884 -0.002280 0.251649 -0.576690 0.777237 0.0000143564 0.0000109394 -0.0000324453 0.0000086219 -0.0000249731 0.0000743293 0.0131071289 0.0063362979 -0.0002300828 0.0058868785 0.0000859600 0.0017099613
1459.55442 -6.236281 17.558250 1.260033 -0.006388 0.253208 -0.566833 0.783930 0.0000144165 0.0000110904 -0.0000324762 0.0000088135 -0.0000252227 0.0000741080 0.0128949480 0.0063547257 -0.0002291366 0.0059722850 0.0000832192 0.0017101941
1459.62076 -6.358375 17.353908 1.209089 -0.016489 0.256990 -0.547359 0.796293 0.0000145131 0.0000115241 -0.0000324681 0.0000094287 -0.0000260064 0.0000734981 0.0124752890 0.0063554898 -0.0002259199 0.0061107796 0.0000784151 0.0017105994
1459.65393 -6.416885 17.240408 1.183494 -0.021595 0.258596 -0.538102 0.801940 0.0000145044 0.0000117027 -0.0000323585 0.0000097156 -0.0000263270 0.0000730149 0.0122404921 0.0063345417 -0.0002248826 0.0061676441 0.0000757255 0.0017093588
1459.68711 -6.460775 17.128821 1.154109 -0.024915 0.259892 -0.529507 0.807129 0.0000146171 0.0000118355 -0.0000324471 0.0000098544 -0.0000264883 0.0000728369 0.0120077088 0.0063161109 -0.0002231959 0.0062324785 0.0000733496 0.0017096070
1459.75345 -6.534720 16.904421 1.095495 -0.021887 0.260716 -0.516305 0.815461 0.0000153457 0.0000117390 -0.0000332729 0.0000092374 -0.0000256446 0.0000729051 0.0115617814 0.0062449087 -0.0002194422 0.0063176000 0.0000691758 0.0017103314
1459.78663 -6.559550 16.793491 1.065354 -0.019491 0.260885 -0.510632 0.819033 0.0000157173 0.0000116185 -0.0000336993 0.0000088395 -0.0000250924 0.0000729973 0.0113300640 0.0062005318 -0.0002168259 0.0063557347 0.0000680340 0.0017110648
1459.81980 -6.582436 16.672658 1.035572 -0.018787 0.260394 -0.504875 0.822766 0.0000158771 0.0000114890 -0.0000338953 0.0000085600 -0.0000247038 0.0000730947 0.0111038020 0.0061426624 -0.0002152761 0.0063741755 0.0000658514 0.0017110824
1459.88614 -6.604042 16.435819 0.971523 -0.016342 0.257627 -0.496878 0.828537 0.0000159588 0.0000110933 -0.0000341373 0.0000079487 -0.0000239036 0.0000737082 0.0106208847 0.0060091189 -0.0002081479 0.0064027619 0.0000635912 0.0017119073
1459.91932 -6.605971 16.318351 0.939186 -0.013706 0.255618 -0.494214 0.830798 0.0000159841 0.0000108012 -0.0000342673 0.0000075319 -0.0000233271 0.0000741492 0.0103878714 0.0059301588 -0.0002051429 0.0064002424 0.0000625980 0.0017124735
1459.95257 -6.608564 16.191622 0.907132 -0.009228 0.252339 -0.492156 0.833080 0.0000160047 0.0000103440 -0.0000344448 0.0000069120 -0.0000224307 0.0000748112 0.0101561162 0.0058484038 -0.0002014041 0.0063931476 0.0000617536 0.0017130790
1459.98566 -6.599242 16.068255 0.875254 -0.002122 0.247897 -0.491372 0.834923 0.0000160551 0.0000097052 -0.0000346995 0.0000060859 -0.0000211367 0.0000756780 0.0099171189 0.0057634375 -0.0001979656 0.0063880894 0.0000607424 0.0017137418
1460.01892 -6.572069 15.945803 0.842212 0.005808 0.241368 -0.490925 0.837078 0.0000159138 0.0000088707 -0.0000348100 0.0000051544 -0.0000195621 0.0000768244 0.0096723231 0.0056652321 -0.0001931552 0.0063658998 0.0000603053 0.0017141937
1460.08518 -6.527588 15.690173 0.781386 0.017263 0.227286 -0.488793 0.842095 0.0000151271 0.0000073460 -0.0000344502 0.0000037640 -0.0000168823 0.0000791772 0.0092035195 0.0054509809 -0.0001857668 0.0062909002 0.0000589016 0.0017154307
1460.15152 -6.467990 15.423410 0.726854 0.023215 0.214163 -0.486026 0.846979 0.0000140571 0.0000061839 -0.0000336437 0.0000029096 -0.0000149520 0.0000813117 0.0087360602 0.0052289665 -0.0001786531 0.0062088290 0.0000575954 0.0017170227
1460.18474 -6.435234 15.287548 0.701729 0.027819 0.207960 -0.485275 0.848815 0.0000136642 0.0000055778 -0.0000333555 0.0000024609 -0.0000137635 0.0000822434 0.0085002029 0.0051110858 -0.0001753054 0.0061595228 0.0000569438 0.0017176342
1460.21791 -6.396372 15.149777 0.678783 0.034119 0.201726 -0.484975 0.850260 0.0000133908 0.0000049074 -0.0000331867 0.0000019763 -0.0000123026 0.0000830928 0.0082648154 0.0049932008 -0.0001719991 0.0061112541 0.0000563282 0.0017183604
1460.25109 -6.353795 15.008884 0.656373 0.042261 0.195559 -0.485090 0.851269 0.0000132413 0.0000041664 -0.0000331491 0.0000014838 -0.0000105580 0.0000838550 0.0080337493 0.0048721137 -0.0001686925 0.0060570925 0.0000558982 0.0017194436
1460.28428 -6.309455 14.867177 0.636897 0.050389 0.189814 -0.484872 0.852251 0.0000131350 0.0000034472 -0.0000331322 0.0000010703 -0.0000088128 0.0000844528 0.0077927792 0.0047426239 -0.0001647132 0.0059956703 0.0000556688 0.0017202491
1460.31743 -6.259245 14.724125 0.617590 0.058234 0.184587 -0.484813 0.852932 0.0000130747 0.0000027763 -0.0000331496 0.0000007498 -0.0000071449 0.0000849373 0.0075585928 0.0046147634 -0.0001611401 0.0059342081 0.0000553287 0.0017212548
1460.35060 -6.200492 14.586908 0.600101 0.063720 0.180251 -0.484808 0.853470 0.0000129535 0.0000022748 -0.0000330713 0.0000005554 -0.0000059074 0.0000853334 0.0073249866 0.0044815984 -0.0001578317 0.0058640611 0.0000545520 0.0017220898
1460.41700 -6.085265 14.294771 0.562998 0.064887 0.178183 -0.482708 0.855005 0.0000128234 0.0000020905 -0.0000329773 0.0000004951 -0.0000054767 0.0000857203 0.0068703210 0.0042133534 -0.0001510016 0.0057152967 0.0000538497 0.0017243420
1460.45007 -6.027755 14.142153 0.545486 0.062859 0.178772 -0.481497 0.855716 0.0000127592 0.0000022164 -0.0000329178 0.0000005407 -0.0000058234 0.0000858494 0.0066553629 0.0040806682 -0.0001478016 0.0056363369 0.0000536768 0.0017256483
1460.51646 -5.906058 13.826368 0.512008 0.058439 0.176976 -0.479574 0.857481 0.0000122929 0.0000023474 -0.0000324175 0.0000006065 -0.0000063040 0.0000864603 0.0061965992 0.0038069407 -0.0001410392 0.0054879239 0.0000532769 0.0017282469
1460.54959 -5.842026 13.664750 0.497036 0.056125 0.173804 -0.478914 0.858652 0.0000117956 0.0000023194 -0.0000318574 0.0000006156 -0.0000063826 0.0000870625 0.0059715436 0.0036700995 -0.0001375898 0.0054127940 0.0000532559 0.0017296003
1460.58278 -5.774376 13.500215 0.482748 0.054218 0.170203 -0.478766 0.859578 0.0000112837 0.0000022577 -0.0000312625 0.0000006124 -0.0000063781 0.0000876948 0.0057464650 0.0035312276 -0.0001342719 0.0053357169 0.0000533886 0.0017312229
1460.61593 -5.703615 13.334272 0.469731 0.052615 0.166031 -0.478794 0.860478 0.0000107395 0.0000021593 -0.0000306073 0.0000005959 -0.0000062809 0.0000883747 0.0055239824 0.0033911039 -0.0001309116 0.0052558621 0.0000536355 0.0017328955
1460.64911 -5.630065 13.168314 0.458281 0.056296 0.160381 -0.480074 0.860603 0.0000103600 0.0000017561 -0.0000301589 0.0000004576 -0.0000052312 0.0000889918 0.0053051579 0.0032495780 -0.0001276224 0.0051706670 0.0000537120 0.0017345814
1460.68228 -5.554109 13.000892 0.448133 0.067823 0.152378 -0.482670 0.859774 0.0000102031 0.0000008971 -0.0000300054 0.0000002339 -0.0000027289 0.0000894684 0.0050920990 0.0031088308 -0.0001243208 0.0050833850 0.0000538321 0.0017363102
1460.71545 -5.475311 12.831901 0.439089 0.083816 0.142686 -0.485634 0.858356 0.0000101412 -0.0000002387 -0.0000299533 0.0000001563 0.0000006551 0.0000897211 0.0048821202 0.0029689208 -0.0001209725 0.0049973788 0.0000541394 0.0017380899
1460.74863 -5.396012 12.657640 0.431187 0.097651 0.133002 -0.487835 0.857200 0.0000099564 -0.0000012504 -0.0000296971 0.0000003066 0.0000037182 0.0000898657 0.0046744081 0.0028282993 -0.0001177302 0.0049107739 0.0000547086 0.0017400161
1460.78187 -5.314232 12.483923 0.424651 0.106855 0.124659 -0.489715 0.856283 0.0000096457 -0.0000019501 -0.0000292500 0.0000005451 0.0000059324 0.0000900390 0.0044654024 0.0026867130 -0.0001143883 0.0048251924 0.0000553754 0.0017419847
1460.84815 -5.151716 12.125008 0.415029 0.116147 0.113058 -0.491033 0.855929 0.0000090235 -0.0000026878 -0.0000283441 0.0000009565 0.0000085043 0.0000904923 0.0040656272 0.0024107627 -0.0001081285 0.0046591352 0.0000568094 0.0017462331
1460.88132 -5.071118 11.940765 0.411982 0.116741 0.109568 -0.491270 0.856166 0.0000087193 -0.0000027716 -0.0000279058 0.0000010392 0.0000089436 0.0000908390 0.0038704991 0.0022746606 -0.0001050322 0.0045793294 0.0000575698 0.0017484630
1460.91449 -4.989982 11.754355 0.410022 0.115259 0.106217 -0.491391 0.856719 0.0000083191 -0.0000027304 -0.0000273214 0.0000010564 0.0000090491 0.0000913454 0.0036785810 0.0021397674 -0.0001019709 0.0045015948 0.0000583664 0.0017507758
1460.94766 -4.908678 11.564908 0.409069 0.113004 0.102759 -0.491521 0.857367 0.0000078760 -0.0000026453 -0.0000266523 0.0000010505 0.0000090415 0.0000919175 0.0034916668 0.0020061899 -0.0000989674 0.0044248077 0.0000592025 0.0017531755
1460.98091 -4.827276 11.379199 0.410048 0.110450 0.098893 -0.492073 0.857838 0.0000073925 -0.0000025498 -0.0000258874 0.0000010435 0.0000090278 0.0000924967 0.0033089822 0.0018735402 -0.0000959797 0.0043469985 0.0000598693 0.0017556039
1461.01401 -4.745918 11.186175 0.411429 0.109457 0.094776 -0.492782 0.858022 0.0000069833 -0.0000025323 -0.0000252105 0.0000010849 0.0000092551 0.0000929845 0.0031382498 0.0017464881 -0.0000931595 0.0042733196 0.0000607838 0.0017581602
