# timestamp(s) tx ty tz qx qy qz qw
1540821228.90675 -13.456237 2.558482 0.476447 -0.068073 0.039965 -0.042634 0.995968
1540821228.93991 -13.394725 2.533162 0.454899 -0.065224 0.039035 -0.039734 0.996315
1540821228.97309 -13.332743 2.511616 0.439375 -0.056807 0.037955 -0.037284 0.996967
1540821229.00625 -13.269025 2.488198 0.420998 -0.045573 0.037713 -0.034519 0.997652
1540821229.03942 -13.204310 2.458001 0.403215 -0.034643 0.036706 -0.032146 0.998208
1540821229.07267 -13.139022 2.432311 0.389130 -0.023957 0.035352 -0.029987 0.998638
1540821229.10576 -13.071635 2.400482 0.377632 -0.012596 0.034031 -0.028045 0.998948
1540821229.13894 -13.006125 2.384450 0.369977 -0.003838 0.032666 -0.026725 0.999102
1540821229.17211 -12.942539 2.360396 0.363036 0.000833 0.031908 -0.025087 0.999176
1540821229.20529 -12.879867 2.331776 0.358071 0.002233 0.030955 -0.023512 0.999242
1540821229.23846 -12.814313 2.283095 0.350969 0.003650 0.030486 -0.022188 0.999282
1540821229.27163 -12.747551 2.245351 0.347767 0.006937 0.029629 -0.021527 0.999305
1540821229.30480 -12.679305 2.218041 0.349715 0.010294 0.029511 -0.020614 0.999299
1540821229.33797 -12.612838 2.197443 0.356072 0.011332 0.028863 -0.020643 0.999306
1540821229.37119 -12.550943 2.169604 0.360627 0.008979 0.028603 -0.021073 0.999328
1540821229.40432 -12.486144 2.145843 0.369480 0.004677 0.028426 -0.021259 0.999359
1540821229.43749 -12.420141 2.126403 0.380295 -0.000907 0.028571 -0.021990 0.999349
1540821229.47074 -12.353496 2.105166 0.391815 -0.006223 0.028703 -0.022687 0.999311
1540821229.50383 -12.283389 2.084059 0.403242 -0.011620 0.029222 -0.023690 0.999225
1540821229.53708 -12.212931 2.065376 0.416794 -0.016136 0.029598 -0.024721 0.999126
1540821229.57018 -12.146454 2.045293 0.429953 -0.019663 0.031283 -0.025959 0.998980
1540821229.60335 -12.080205 2.026222 0.444583 -0.021277 0.035312 -0.027218 0.998779
1540821229.63656 -12.008319 1.994645 0.456744 -0.021113 0.041510 -0.028411 0.998511
1540821229.66970 -11.937458 1.965329 0.468099 -0.022311 0.047870 -0.029606 0.998165
1540821229.70287 -11.863725 1.940467 0.484756 -0.023983 0.053373 -0.030102 0.997833
1540821229.73608 -11.791509 1.915696 0.498900 -0.025057 0.059056 -0.030567 0.997472
1540821229.76922 -11.720804 1.898491 0.516798 -0.024390 0.065104 -0.030760 0.997106
1540821229.80243 -11.645892 1.884792 0.533964 -0.023143 0.070505 -0.030932 0.996763
1540821229.83561 -11.571822 1.860412 0.550184 -0.022787 0.073917 -0.030641 0.996533
1540821229.86873 -11.502167 1.846177 0.569632 -0.023185 0.075121 -0.030734 0.996431
1540821229.90191 -11.417326 1.823974 0.589090 -0.024498 0.074002 -0.030368 0.996494
1540821229.93508 -11.337439 1.804765 0.609387 -0.024396 0.072229 -0.030373 0.996627
1540821229.96825 -11.259314 1.791094 0.629332 -0.022134 0.071244 -0.030990 0.996732
1540821230.00143 -11.180190 1.779806 0.648348 -0.020381 0.070698 -0.031587 0.996789
1540821230.03460 -11.098730 1.764342 0.667738 -0.019425 0.069951 -0.031361 0.996868
1540821230.06777 -11.016325 1.743443 0.689202 -0.019294 0.069014 -0.030126 0.996974
1540821230.10099 -10.934344 1.728707 0.707787 -0.018944 0.068085 -0.028960 0.997079
1540821230.13412 -10.849671 1.706548 0.725081 -0.017622 0.067214 -0.026778 0.997224
1540821230.20046 -10.683198 1.678334 0.751567 -0.014355 0.065836 -0.024033 0.997438
1540821230.26689 -10.510772 1.645456 0.773113 -0.008817 0.064416 -0.021480 0.997653
1540821230.29998 -10.424855 1.632664 0.781185 -0.006600 0.061749 -0.020471 0.997860
1540821230.33320 -10.335910 1.615871 0.788780 -0.005102 0.058675 -0.018969 0.998084
1540821230.36638 -10.248204 1.603009 0.794258 -0.003697 0.055217 -0.017814 0.998309
1540821230.39950 -10.158378 1.584163 0.797545 -0.000076 0.052850 -0.016808 0.998461
1540821230.43267 -10.068864 1.572103 0.799504 0.005140 0.051617 -0.016752 0.998513
1540821230.46598 -9.979163 1.558596 0.801440 0.010398 0.050648 -0.016810 0.998521
1540821230.49902 -9.890137 1.547510 0.801787 0.015931 0.049225 -0.017147 0.998513
1540821230.53219 -9.801045 1.537356 0.801291 0.021515 0.047484 -0.017632 0.998485
1540821230.56542 -9.710163 1.524966 0.799616 0.025931 0.045155 -0.017878 0.998483
1540821230.63171 -9.533397 1.497860 0.794978 0.027554 0.041163 -0.018616 0.998599
1540821230.66501 -9.444983 1.487697 0.790044 0.026273 0.040350 -0.018895 0.998661
1540821230.73128 -9.263943 1.457454 0.776438 0.024341 0.040540 -0.019696 0.998687
1540821230.79758 -9.088166 1.432174 0.753302 0.023151 0.039976 -0.021168 0.998708
1540821230.83075 -8.999729 1.419270 0.739453 0.021890 0.039517 -0.021521 0.998747
1540821230.86392 -8.911478 1.404396 0.727715 0.020713 0.039180 -0.022239 0.998770
1540821230.93027 -8.726652 1.367150 0.697887 0.020096 0.037345 -0.022765 0.998841
1540821230.96343 -8.655595 1.367123 0.675417 0.020105 0.034643 -0.023277 0.998926
1540821230.99661 -8.564366 1.348376 0.659836 0.020801 0.032518 -0.023097 0.998988
1540821231.02978 -8.498312 1.349704 0.635958 0.021433 0.031448 -0.023049 0.999010
1540821231.06290 -8.407257 1.330145 0.619232 0.022895 0.030964 -0.022468 0.999006
1540821231.12929 -8.228981 1.290973 0.587432 0.027553 0.029667 -0.020565 0.998968
1540821231.16251 -8.137665 1.268722 0.571277 0.028160 0.028886 -0.019267 0.999000
1540821231.22886 -7.987567 1.242543 0.531866 0.025942 0.027775 -0.015318 0.999160
1540821231.26203 -7.898755 1.219559 0.516533 0.021972 0.027300 -0.012817 0.999304
1540821231.32838 -7.722840 1.171556 0.485024 0.015560 0.026420 -0.007969 0.999498
1540821231.36157 -7.639115 1.149282 0.469829 0.014453 0.025593 -0.006032 0.999550
1540821231.42781 -7.456319 1.097395 0.442219 0.013472 0.022052 -0.002873 0.999662
1540821231.46108 -7.363959 1.070641 0.429601 0.013252 0.019533 -0.001470 0.999720
1540821231.49415 -7.271331 1.043398 0.418352 0.013537 0.017047 -0.000019 0.999763
1540821231.52732 -7.179174 1.015702 0.408741 0.013999 0.015735 0.001112 0.999778
1540821231.56059 -7.086933 0.987296 0.399542 0.013614 0.014896 0.002539 0.999793
1540821231.59367 -6.996510 0.957513 0.394596 0.013106 0.014359 0.003851 0.999804
1540821231.62693 -6.901500 0.926500 0.389400 0.011724 0.013530 0.005090 0.999827
1540821231.66001 -6.816223 0.898340 0.386430 0.010946 0.012619 0.006674 0.999838
1540821231.69313 -6.729750 0.870892 0.378973 0.010678 0.011740 0.008567 0.999837
1540821231.72640 -6.644412 0.843627 0.370483 0.010839 0.010692 0.010620 0.999828
1540821231.79265 -6.467834 0.787436 0.351569 0.008630 0.003852 0.013734 0.999861
1540821231.85899 -6.284102 0.729945 0.329451 0.004149 -0.004504 0.016425 0.999846
1540821231.89221 -6.196268 0.702397 0.317381 0.002668 -0.007474 0.017319 0.999819
1540821231.95850 -6.021031 0.648036 0.290910 0.000178 -0.013394 0.019964 0.999711
1540821231.99323 -5.933049 0.620112 0.276265 -0.001515 -0.016282 0.021938 0.999626
1540821232.02480 -5.851420 0.594841 0.260674 -0.001806 -0.018177 0.023543 0.999556
1540821232.09115 -5.675062 0.540891 0.229729 -0.000025 -0.022036 0.027496 0.999379
1540821232.15749 -5.522169 0.490978 0.196546 -0.001923 -0.025484 0.033285 0.999119
1540821232.19066 -5.447111 0.467440 0.178556 -0.003932 -0.026443 0.037315 0.998946
1540821232.22384 -5.368801 0.442280 0.161818 -0.005088 -0.027509 0.041287 0.998756
1540821232.25701 -5.299213 0.419849 0.145035 -0.004382 -0.027890 0.044940 0.998591
1540821232.29025 -5.225472 0.396396 0.128574 -0.004153 -0.028515 0.049224 0.998372
1540821232.32336 -5.139412 0.369355 0.110711 -0.004662 -0.028213 0.053065 0.998182
1540821232.35657 -5.067502 0.346359 0.094711 -0.005291 -0.028297 0.056967 0.997961
1540821232.38974 -4.996176 0.323880 0.080154 -0.005514 -0.028286 0.061030 0.997720
1540821232.42288 -4.923183 0.300527 0.067351 -0.005776 -0.028532 0.065163 0.997450
1540821232.45614 -4.841972 0.276609 0.055192 -0.006389 -0.028534 0.069019 0.997187
1540821232.48927 -4.769326 0.254597 0.044644 -0.007390 -0.028725 0.072945 0.996895
1540821232.52244 -4.709632 0.240091 0.034043 -0.007953 -0.029210 0.076473 0.996612
1540821232.55557 -4.621234 0.216085 0.026565 -0.008697 -0.029092 0.079841 0.996345
1540821232.58881 -4.544474 0.197604 0.019831 -0.008202 -0.028956 0.083083 0.996088
1540821232.62204 -4.468135 0.178141 0.012451 -0.007511 -0.029307 0.086063 0.995830
1540821232.65509 -4.385567 0.151757 0.007395 -0.007790 -0.030313 0.089002 0.995540
1540821232.68833 -4.323975 0.135019 0.005353 -0.009242 -0.031234 0.092126 0.995214
1540821232.72143 -4.266142 0.119083 0.003856 -0.009758 -0.031203 0.094412 0.994996
1540821232.75468 -4.200827 0.100618 0.002187 -0.009261 -0.031009 0.096960 0.994762
1540821232.78778 -4.142679 0.084667 0.002229 -0.009153 -0.031506 0.099265 0.994520
1540821232.82095 -4.082435 0.068233 0.002982 -0.009476 -0.032599 0.101641 0.994242
1540821232.85416 -4.007690 0.047976 0.000244 -0.009998 -0.033610 0.103944 0.993965
1540821232.88730 -3.955108 0.035481 0.001918 -0.009882 -0.033925 0.106132 0.993724
1540821232.92047 -3.901157 0.022786 0.002550 -0.010644 -0.033862 0.108498 0.993463
1540821232.95364 -3.835540 0.006011 0.001700 -0.011503 -0.033689 0.110856 0.993199
1540821232.98682 -3.787288 -0.001763 0.000932 -0.012641 -0.033077 0.112946 0.992970
1540821233.01999 -3.736096 -0.012033 0.000317 -0.013531 -0.032974 0.114642 0.992767
1540821233.05316 -3.670997 -0.030117 -0.002957 -0.013751 -0.032704 0.116275 0.992583
1540821233.08637 -3.616388 -0.044766 -0.004954 -0.013168 -0.032157 0.117828 0.992426
1540821233.11951 -3.567577 -0.055481 -0.005368 -0.013363 -0.031113 0.119363 0.992273
1540821233.15268 -3.520281 -0.066118 -0.005798 -0.014671 -0.030718 0.120724 0.992102
1540821233.18598 -3.473563 -0.076573 -0.006722 -0.017345 -0.031100 0.121860 0.991908
1540821233.21903 -3.429297 -0.085925 -0.007756 -0.019716 -0.030821 0.122624 0.991779
1540821233.25220 -3.385297 -0.095233 -0.009317 -0.021693 -0.030539 0.123221 0.991672
1540821233.28537 -3.342492 -0.103414 -0.010620 -0.023917 -0.030311 0.124238 0.991501
1540821233.35176 -3.266598 -0.118820 -0.016699 -0.029464 -0.027669 0.124694 0.991372
1540821233.38497 -3.228826 -0.127425 -0.019718 -0.031324 -0.023990 0.124540 0.991430
1540821233.41815 -3.194485 -0.133422 -0.022581 -0.031785 -0.020165 0.124564 0.991497
1540821233.45135 -3.157380 -0.138458 -0.025704 -0.030732 -0.017072 0.124751 0.991565
1540821233.48448 -3.130510 -0.142698 -0.029313 -0.029287 -0.014513 0.124702 0.991656
1540821233.51771 -3.109912 -0.146718 -0.034469 -0.029045 -0.013747 0.124630 0.991683
1540821233.55075 -3.076236 -0.148295 -0.039849 -0.029624 -0.014248 0.125376 0.991565
1540821233.58393 -3.046581 -0.149630 -0.048039 -0.029175 -0.014818 0.125619 0.991539
1540821233.61710 -3.032119 -0.147351 -0.055495 -0.027526 -0.015643 0.126465 0.991466
1540821233.65036 -3.009398 -0.146062 -0.063178 -0.024904 -0.016249 0.127374 0.991409
1540821233.68344 -2.987401 -0.142556 -0.071015 -0.021698 -0.016417 0.129136 0.991254
1540821233.71669 -2.954428 -0.142229 -0.077747 -0.020030 -0.016256 0.131250 0.991014
1540821233.74983 -2.942027 -0.136873 -0.086267 -0.018518 -0.015816 0.133443 0.990757
1540821233.78296 -2.921359 -0.134656 -0.093976 -0.018258 -0.015749 0.135498 0.990484
1540821233.81623 -2.917198 -0.127598 -0.104096 -0.017688 -0.015598 0.137598 0.990207
1540821233.84938 -2.886318 -0.131114 -0.111747 -0.016979 -0.015724 0.139549 0.989945
1540821233.88248 -2.859923 -0.127403 -0.116962 -0.016703 -0.015308 0.141335 0.989703
1540821233.91570 -2.829441 -0.124550 -0.121897 -0.016088 -0.014238 0.143598 0.989403
1540821233.94887 -2.800602 -0.122391 -0.126974 -0.014977 -0.013063 0.144986 0.989234
1540821233.98200 -2.769685 -0.121389 -0.132439 -0.014132 -0.012521 0.145824 0.989130
1540821234.01517 -2.741142 -0.116072 -0.136343 -0.013594 -0.012409 0.146798 0.988995
1540821234.04842 -2.702636 -0.116600 -0.141601 -0.013562 -0.012626 0.147326 0.988914
1540821234.08152 -2.663423 -0.115706 -0.147196 -0.013902 -0.013021 0.147378 0.988897
1540821234.11473 -2.635074 -0.110868 -0.150786 -0.013499 -0.012887 0.147045 0.988954
1540821234.14786 -2.604854 -0.103811 -0.154265 -0.012515 -0.012884 0.146842 0.988997
1540821234.18108 -2.575050 -0.097092 -0.157732 -0.010038 -0.012346 0.145953 0.989164
1540821234.21421 -2.542161 -0.095297 -0.160865 -0.006445 -0.011072 0.144784 0.989380
1540821234.24738 -2.515974 -0.088569 -0.163742 -0.002527 -0.009503 0.143801 0.989558
1540821234.28056 -2.490957 -0.082822 -0.166545 -0.000310 -0.007975 0.142269 0.989796
1540821234.31373 -2.465410 -0.076184 -0.168624 0.002101 -0.006483 0.140876 0.990004
1540821234.34690 -2.439072 -0.069840 -0.170090 0.004468 -0.005359 0.139013 0.990266
1540821234.38016 -2.414093 -0.063421 -0.170156 0.006742 -0.005271 0.137224 0.990503
1540821234.41331 -2.381686 -0.055742 -0.170182 0.008571 -0.005965 0.135903 0.990667
1540821234.44642 -2.356109 -0.049517 -0.169540 0.009941 -0.006638 0.134158 0.990888
1540821234.47959 -2.331801 -0.044081 -0.168415 0.010089 -0.007321 0.132497 0.991105
1540821234.51276 -2.303414 -0.038939 -0.167726 0.009161 -0.008395 0.130747 0.991338
1540821234.54594 -2.267722 -0.032300 -0.167268 0.007798 -0.009876 0.129581 0.991489
1540821234.57921 -2.242586 -0.027369 -0.165444 0.007620 -0.010848 0.128143 0.991667
1540821234.61228 -2.219198 -0.022930 -0.163409 0.007588 -0.010878 0.126862 0.991832
1540821234.64550 -2.194493 -0.018305 -0.160759 0.007834 -0.011315 0.126117 0.991920
1540821234.67867 -2.168424 -0.012552 -0.157788 0.009802 -0.011710 0.125311 0.992000
1540821234.71185 -2.146068 -0.007470 -0.153465 0.014305 -0.012339 0.124541 0.992035
1540821234.74501 -2.124839 -0.004127 -0.150116 0.018854 -0.012556 0.123960 0.992029
1540821234.77815 -2.104756 -0.000349 -0.145070 0.022587 -0.012875 0.123737 0.991974
1540821234.81132 -2.082942 0.003498 -0.139375 0.025945 -0.012857 0.123515 0.991920
1540821234.84454 -2.059282 0.006626 -0.135152 0.030618 -0.011595 0.123355 0.991822
1540821234.87771 -2.030690 0.009789 -0.132071 0.034098 -0.009527 0.123555 0.991706
1540821234.91088 -2.012158 0.009959 -0.128886 0.035776 -0.006436 0.123463 0.991683
1540821234.94406 -1.992705 0.009366 -0.126310 0.038015 -0.002430 0.123597 0.991601
1540821234.97719 -1.969673 0.008795 -0.122441 0.040228 0.001654 0.124249 0.991434
1540821235.01040 -1.942946 0.008639 -0.119841 0.041369 0.005695 0.125470 0.991218
1540821235.04357 -1.940313 0.001407 -0.116903 0.041336 0.010184 0.125837 0.991137
1540821235.07671 -1.926169 -0.004834 -0.117758 0.039881 0.014292 0.126287 0.991089
1540821235.10992 -1.923023 -0.014444 -0.115866 0.038884 0.018108 0.126458 0.991044
1540821235.14306 -1.912513 -0.023632 -0.116897 0.038235 0.021718 0.126495 0.990992
1540821235.17623 -1.886310 -0.030097 -0.116110 0.037055 0.025244 0.127699 0.990799
1540821235.20940 -1.864592 -0.038367 -0.116809 0.035586 0.028689 0.128022 0.990717
1540821235.24257 -1.842712 -0.049095 -0.117092 0.034230 0.031274 0.128881 0.990575
1540821235.30899 -1.781375 -0.067958 -0.119073 0.033897 0.033813 0.130582 0.990281
1540821235.34218 -1.754783 -0.079041 -0.119259 0.033483 0.035599 0.131752 0.990077
1540821235.37527 -1.725955 -0.091643 -0.121315 0.032284 0.037407 0.132949 0.989890
1540821235.40851 -1.699126 -0.105593 -0.122035 0.029328 0.038254 0.134314 0.989766
1540821235.44161 -1.664705 -0.117212 -0.125482 0.024422 0.037655 0.135835 0.989714
1540821235.47479 -1.636234 -0.132290 -0.126517 0.020450 0.036642 0.137311 0.989639
1540821235.50802 -1.606064 -0.146542 -0.129283 0.017021 0.036489 0.138785 0.989504
1540821235.54117 -1.574738 -0.159477 -0.131794 0.016756 0.037653 0.140191 0.989266
1540821235.57435 -1.548052 -0.175840 -0.136279 0.017428 0.039110 0.141012 0.989082
1540821235.60748 -1.519014 -0.191405 -0.138750 0.019029 0.040339 0.142077 0.988850
1540821235.64073 -1.486569 -0.205461 -0.143027 0.019773 0.040750 0.143254 0.988649
1540821235.67396 -1.454382 -0.218758 -0.147467 0.020260 0.040990 0.144735 0.988413
1540821235.70700 -1.423341 -0.233951 -0.149968 0.020084 0.041164 0.146349 0.988172
1540821235.74027 -1.389174 -0.249120 -0.153831 0.019548 0.040764 0.147927 0.987964
1540821235.77335 -1.352425 -0.263953 -0.157368 0.019047 0.039836 0.149782 0.987733
1540821235.80656 -1.319233 -0.282050 -0.160307 0.019082 0.039165 0.151190 0.987544
1540821235.83970 -1.283128 -0.298010 -0.164622 0.018831 0.039226 0.152766 0.987304
1540821235.87300 -1.237468 -0.302921 -0.168726 0.018406 0.040046 0.154692 0.986979
1540821235.90611 -1.196226 -0.317401 -0.171609 0.018703 0.040452 0.156108 0.986734
1540821235.93921 -1.156658 -0.334019 -0.175956 0.018957 0.040589 0.156585 0.986648
1540821235.97248 -1.115456 -0.350411 -0.180553 0.017982 0.039549 0.157197 0.986611
1540821236.00556 -1.070563 -0.365584 -0.184729 0.017468 0.038145 0.157913 0.986561
1540821236.03880 -1.025850 -0.382133 -0.189511 0.017347 0.037352 0.158498 0.986500
1540821236.07190 -0.981303 -0.398514 -0.194799 0.015776 0.036639 0.159255 0.986431
1540821236.10508 -0.935415 -0.415394 -0.200198 0.012645 0.035568 0.160095 0.986379
1540821236.13830 -0.887847 -0.431937 -0.205705 0.008713 0.033803 0.161003 0.986336
1540821236.17150 -0.842451 -0.450761 -0.210587 0.005617 0.031448 0.161471 0.986360
1540821236.20460 -0.795760 -0.467983 -0.215886 0.002366 0.028049 0.162000 0.986389
1540821236.23777 -0.745363 -0.482145 -0.220932 -0.002144 0.023474 0.163143 0.986321
1540821236.27094 -0.694387 -0.496186 -0.226216 -0.007767 0.017763 0.164073 0.986258
1540821236.30412 -0.646275 -0.512110 -0.231544 -0.012920 0.011032 0.164710 0.986196
1540821236.33729 -0.595621 -0.525755 -0.237251 -0.019036 0.004089 0.165714 0.985982
1540821236.37053 -0.548075 -0.542321 -0.244120 -0.025158 -0.002421 0.166224 0.985764
1540821236.40363 -0.499239 -0.555570 -0.249609 -0.031147 -0.007908 0.167392 0.985367
1540821236.43681 -0.450327 -0.564087 -0.255225 -0.036266 -0.012754 0.168909 0.984882
1540821236.47012 -0.405175 -0.575205 -0.261438 -0.041005 -0.017388 0.171230 0.984224
1540821236.50315 -0.361939 -0.585517 -0.267827 -0.046467 -0.023364 0.174338 0.983311
1540821236.53646 -0.317830 -0.594894 -0.271461 -0.050267 -0.030036 0.178089 0.982271
1540821236.56950 -0.274236 -0.601151 -0.276411 -0.052978 -0.036778 0.181911 0.981198
1540821236.60267 -0.228891 -0.604729 -0.281080 -0.055865 -0.042403 0.185992 0.980045
1540821236.63584 -0.187391 -0.611615 -0.286349 -0.059380 -0.046827 0.189857 0.978895
1540821236.66902 -0.145771 -0.613402 -0.290409 -0.061739 -0.049806 0.194083 0.977773
1540821236.70219 -0.109462 -0.615803 -0.293794 -0.061386 -0.050825 0.198174 0.976921
1540821236.73536 -0.070910 -0.611981 -0.297804 -0.060172 -0.051114 0.202761 0.976040
1540821236.76861 -0.035610 -0.610201 -0.300878 -0.059113 -0.051126 0.206834 0.975250
1540821236.80180 -0.001576 -0.603314 -0.303365 -0.058301 -0.052161 0.211020 0.974346
1540821236.83488 0.034278 -0.593241 -0.304902 -0.057869 -0.053513 0.215384 0.973343
1540821236.86805 0.065528 -0.587606 -0.307517 -0.057346 -0.054889 0.219197 0.972446
1540821236.90124 0.092705 -0.579008 -0.311004 -0.056985 -0.056104 0.222852 0.971567
1540821236.93440 0.116818 -0.571250 -0.314148 -0.056935 -0.057695 0.225849 0.970784
1540821236.96757 0.142407 -0.551052 -0.315557 -0.057276 -0.059294 0.229590 0.969790
1540821237.00082 0.166175 -0.542907 -0.317733 -0.057495 -0.060036 0.232105 0.969132
1540821237.06709 0.208062 -0.527777 -0.322650 -0.056686 -0.059644 0.234310 0.968673
1540821237.10031 0.228538 -0.518385 -0.325214 -0.051308 -0.058869 0.234681 0.968931
1540821237.16661 0.261348 -0.488899 -0.333951 -0.027692 -0.053098 0.236164 0.969866
1540821237.19978 0.272600 -0.470548 -0.338841 -0.017805 -0.051328 0.236973 0.969996
1540821237.23299 0.287314 -0.456555 -0.345127 -0.008947 -0.049700 0.237266 0.970131
1540821237.29934 0.306684 -0.424509 -0.358346 0.012282 -0.045724 0.237457 0.970244
1540821237.36571 0.322448 -0.397398 -0.367006 0.022618 -0.044608 0.237023 0.970216
